Device Info,Time,Longitude,Latitude,IMEI,GlbDa_lTotDst,CEngDsT_t,Air_tCACDs,EnvP_p,EnvT_t,Tra_numGear,FlSys_dvolFlCons,BattU_u,Brk_st,Clth_st,AFS_dm,AFS_mAirPerCylFlt,Air_pCACDs,InjCrv_phiMI1Des,InjCrv_stInjCharActVal_[0],InjUn_stStrt,InjVlv_tiMI1ET,InjVlv_tiPiI1ET,CoETS_stCurrLimActive,EngDa_tiEngOn,Exh_pPFltDiff,ASMod_dmEGFld_[0],ASMod_dmNOxBasLM_mp,ASMod_dmNOxEG,Exh_rNOxNoCat2Ds,Exh_dmNOxNoCat2Ds,Exh_dmNOxNSCDs,MeUn_dvolSet,VehV_v,APP_rFlt,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint,RailP_pFlt,PthSet_trqInrSet,CoVeh_trqAcs,SCRT_tFld_[2],SCR_tUCatUsT,SCRLdG_dmNH3MetAdapDes,DStgy_dmRdcAgDes,MeUn_iActFlt,SCRT_tFld_[0],SCRT_tUCatDsT,SCRFFC_dmNOxUs,SCRMod_dmEstNOxDs,SCRMod_etaEst,UDC_dmRdcAgAct,UDC_mRdcAgDosQntExtdRng,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRChk_etaActAvrg1_mp,SCRChk_etaActAvrg2_mp,SCRChk_etaThres1_mp,SCRChk_etaThres2_mp,SCRChk_etaThresAvrg1_mp,SCRChk_etaThresAvrg2_mp,SCRChk_rNOxDsPeakAvrg_mp,SCRChk_rNOxDsPeakAvrgMin_mp,SCRChk_rNOxDsStkDelta_mp,SCRChk_rNOxDsStkDeltaMin_mp,SCRChk_stCond1_mp,SCRChk_stPeakEnaFld_mp,SCRChk_stPeakStM_mp,SCRDev_pUPmp,SCRFBC_facNOxCtl,UDosVlv_ddiBWOpn_mp,UDosVlv_rDyc,T15_st,CoSCR_stSub,SCRRly_flgPs,UPmpMot_tSMHeatrT,UPmpMot_tSMT,UrBackFlowPmp_ratPs,UHtrRly_stPs,UHtrTnk_stPs,UHtrBLDia_uRawDiag_MP,UHtrPLDia_uRawDiag_MP,UHtrSLDia_uRawDiag_MP,UHtrSMDia_uRawDiag_MP,Com_stSensNoCat2Ds,UPmpMot_cntrRstrt_MP,UPmpMot_ratPs,DStgy_stCondDos,DStgy_stMetStgy,DFES_numDFC_[0],DFES_numDFC_[1],DFES_numDFC_[2],DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6],DFES_numDFC_[7],DFES_numDFC_[8],DFES_numDFC_[9],ErrLmp_stMIL,DFES_stEntry_[0],DFES_stEntry_[1],DFES_stEntry_[2],DFES_stEntry_[3],DFES_stEntry_[4]
RBCD022002,2017-03-16 16:13:26.0,121.7516,31.91038,867587021006869,34253578.00,79.16,17.56,1022.00,12.16,6.00,0.00,14220.00,3.00,0.00,184.90,845.20,1183.00,0.00,0.00,0.00,0.00,0.00,0.00,2180747.00,0.00,180.40,10.60,10.60,53.00,3.97,0.00,-520.00,72.24,0.00,1725.50,0.00,379800.00,418100.00,0.00,0.00,188.46,189.16,0.20,0.00,400.00,189.16,187.56,10.50,9.11,0.05,0.00,52710.00,0.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4997.00,1.01,288.00,0.00,1.00,15.00,1.00,26.86,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.29,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:13:54.0,121.75681,31.90959,867587021006869,34254186.00,82.36,18.06,1022.00,11.96,6.00,6.20,14280.00,0.00,0.00,280.50,1139.60,1594.00,1.74,24.00,0.00,612.40,277.20,0.00,2180776.00,0.00,285.50,33.90,33.70,278.00,34.79,0.00,4240.00,82.48,44.92,2049.50,21.18,965400.00,964800.00,136.90,0.00,188.36,189.46,3.90,0.00,854.00,189.46,187.36,44.60,31.65,0.05,0.00,52710.00,279.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4990.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.21,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:14:32.0,121.7647,31.90782,867587021006869,34255026.00,83.06,16.46,1022.00,11.96,6.00,4.79,14280.00,0.00,0.00,238.50,1027.30,1431.00,1.69,24.00,0.00,574.40,284.40,0.00,2180814.00,0.00,241.80,24.20,23.80,247.00,26.28,0.00,3610.00,77.52,40.30,1923.50,17.61,910400.00,914200.00,111.30,0.00,186.76,184.16,0.45,0.00,816.00,184.16,189.36,24.80,25.08,0.05,0.00,52710.00,241.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4994.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.42,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:14:57.0,121.7647,31.90782,867587021006869,34255543.00,80.26,15.96,1022.00,11.96,6.00,4.52,14260.00,0.00,0.00,234.50,1028.30,1422.00,2.24,24.00,0.00,540.40,283.60,0.00,2180839.00,0.00,236.40,17.40,16.20,291.00,29.99,0.00,2970.00,76.36,32.15,1886.00,12.74,933600.00,937000.00,77.20,0.00,182.76,179.76,0.30,0.00,788.00,179.76,185.76,16.60,24.21,0.05,0.00,52710.00,199.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,16.00,509.00,0.00,4985.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.65,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:15:14.0,121.77492,31.90624,867587021006869,34255903.00,83.56,15.86,1022.00,11.96,6.00,5.94,14280.00,0.00,0.00,250.20,1113.40,1537.00,2.68,24.00,0.00,634.00,283.20,0.00,2180856.00,0.00,253.80,37.70,38.00,479.00,53.24,0.00,3970.00,75.12,43.44,1878.00,22.37,952200.00,943400.00,145.70,0.00,179.56,177.56,0.75,0.00,840.00,177.46,181.56,37.30,40.53,0.05,0.00,52710.00,378.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4996.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.46,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:15:21.0,121.77751,31.90618,867587021006869,34256052.00,81.06,15.76,1022.00,11.96,6.00,4.10,14280.00,0.00,1.00,233.10,1018.90,1413.00,3.16,24.00,0.00,320.80,0.00,0.00,2180863.00,0.00,217.70,10.50,10.50,301.00,26.29,0.00,-420.00,76.16,0.00,1382.50,1.16,793900.00,814800.00,22.50,0.00,178.46,176.76,0.15,0.00,696.00,176.76,180.16,7.90,13.32,0.05,0.00,52710.00,67.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4991.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.43,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:15:28.0,121.77871,31.9062,867587021006869,34256194.00,78.76,15.26,1022.00,11.86,0.00,0.76,14200.00,3.00,1.00,72.00,753.70,1050.00,1.96,24.00,0.00,551.60,329.20,0.00,2180870.00,0.00,72.60,6.00,6.00,151.00,4.84,0.00,1480.00,66.08,0.00,799.00,6.73,486200.00,487300.00,35.10,0.00,177.56,175.56,0.10,0.00,715.00,175.56,179.56,6.00,5.41,0.05,0.00,52710.00,167.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,5007.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.22,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:15:32.0,121.77871,31.9062,867587021006869,34256256.00,78.66,15.06,1022.00,11.86,0.00,0.76,14120.00,3.00,1.00,72.10,750.00,1046.00,2.00,24.00,0.00,585.20,306.80,0.00,2180874.00,0.00,72.60,6.00,6.00,170.00,5.44,0.00,1560.00,54.53,0.00,799.50,6.79,486800.00,489800.00,35.00,0.00,176.96,174.56,0.10,0.00,717.00,174.46,179.36,6.00,5.62,0.05,0.00,52710.00,167.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,224.00,20.00,0.00,509.00,0.00,4996.00,1.01,288.00,0.00,1.00,15.00,1.00,26.66,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.59,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:16:35.0,121.78179,31.90637,867587021006869,34256524.00,79.56,15.26,1022.00,11.86,2.00,3.77,14280.00,0.00,1.00,228.60,966.60,1345.00,2.33,24.00,0.00,488.80,284.80,0.00,2180937.00,0.00,230.30,9.70,9.70,372.00,36.66,0.00,2300.00,23.68,22.16,1937.50,2.99,895000.00,896200.00,19.20,0.00,167.76,160.56,0.15,0.00,735.00,160.46,175.06,10.29,29.60,0.05,0.00,52710.00,89.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,558.00,20.00,0.00,509.00,2.00,5004.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.44,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:16:39.0,121.78179,31.90637,867587021006869,34256546.00,78.66,15.46,1022.00,11.86,2.00,4.73,14220.00,0.00,1.00,190.80,904.10,1233.00,4.02,24.00,0.00,633.60,281.20,0.00,2180940.00,0.00,205.70,72.90,76.20,113.00,11.16,0.00,8230.00,22.09,59.92,2017.00,40.47,1264100.00,1274400.00,234.60,0.00,166.56,158.86,5.85,0.00,948.00,158.76,174.16,84.90,52.73,0.05,0.00,52710.00,510.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,558.00,20.00,0.00,509.00,3.00,4974.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.73,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:16:42.0,121.78179,31.90637,867587021006869,34256570.00,78.06,16.16,1022.00,11.86,3.00,4.48,14280.00,0.00,1.00,183.80,947.00,1298.00,3.67,24.00,0.00,724.80,280.00,0.00,2180944.00,0.00,186.20,64.50,65.00,341.00,28.79,0.00,6340.00,31.84,48.63,1705.50,31.91,1146800.00,1165200.00,207.40,0.00,164.96,156.86,1.35,0.00,918.00,156.86,172.96,71.20,42.27,0.05,0.00,52710.00,643.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,540.00,20.00,558.00,20.00,0.00,509.00,0.00,5013.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.37,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:21.0,121.78179,31.90637,867587021006869,34257056.00,82.56,16.46,1022.00,11.76,4.00,0.00,14280.00,0.00,1.00,184.00,842.20,1180.00,0.00,0.00,0.00,0.00,0.00,0.00,2180982.00,0.00,181.20,10.70,10.70,145.00,11.22,0.00,-520.00,50.69,6.98,1782.00,0.00,595200.00,616100.00,0.00,0.00,156.66,155.46,0.20,0.00,410.00,155.46,157.86,10.60,11.52,0.05,0.00,52710.00,9.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5015.00,1.01,288.00,0.00,1.00,15.00,1.00,26.16,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.57,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:24.0,121.78148,31.9114,867587021006869,34257105.00,83.16,16.26,1022.00,11.76,4.00,3.64,14280.00,0.00,1.00,182.30,892.90,1212.00,3.98,24.00,0.00,628.40,296.40,0.00,2180986.00,0.00,186.20,28.10,28.10,67.00,5.78,0.00,4470.00,47.78,37.33,1713.50,18.67,892500.00,909300.00,122.50,0.00,156.36,155.86,0.60,0.00,851.00,155.96,156.86,48.10,17.75,0.05,0.00,52710.00,321.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5002.00,1.01,288.00,0.00,1.00,15.00,1.00,26.16,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.31,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:31.0,121.78142,31.91212,867587021006869,34257201.00,83.56,16.06,1022.00,11.86,4.00,0.00,14220.00,3.00,1.00,160.30,812.00,1131.00,0.00,0.00,0.00,0.00,0.00,0.00,2180993.00,0.00,159.30,10.40,10.40,69.00,4.64,0.00,-520.00,46.15,0.00,1611.50,0.00,342700.00,405000.00,0.00,0.00,155.76,156.46,0.20,0.00,414.00,156.46,155.06,10.40,10.84,0.05,0.00,52710.00,3.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5002.00,1.01,288.00,0.00,1.00,15.00,1.00,26.16,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.30,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:35.0,121.78138,31.91277,867587021006869,34257244.00,82.36,15.96,1022.00,11.76,4.00,0.00,14080.00,3.00,1.00,139.50,789.30,1099.00,0.00,0.00,0.00,0.00,0.00,0.00,2180996.00,0.00,137.30,9.80,9.80,3.00,0.18,0.00,970.00,40.99,0.00,1410.00,0.00,250000.00,251200.00,0.00,0.00,155.66,156.56,0.15,0.00,663.00,156.56,154.66,9.20,8.70,0.05,0.00,52710.00,-1.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,4992.00,1.01,288.00,0.00,1.00,15.00,1.00,26.16,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.33,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:38.0,121.78138,31.91277,867587021006869,34257282.00,80.76,15.76,1022.00,11.66,5.00,6.49,14220.00,0.00,1.00,122.70,796.30,1100.00,3.36,24.00,0.00,1094.00,296.80,8200.00,2181000.00,0.00,120.80,62.70,63.00,26.00,1.60,0.00,6980.00,34.17,48.45,1264.50,43.14,1023500.00,1044500.00,242.00,0.00,155.16,156.06,1.20,0.00,831.00,156.06,154.26,51.60,28.08,0.05,0.00,52710.00,632.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,4989.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.49,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:42.0,121.78138,31.91277,867587021006869,34257317.00,79.46,15.76,1022.00,11.66,4.00,9.86,14260.00,0.00,1.00,218.10,1158.70,1624.00,1.89,24.00,0.00,810.80,270.40,0.00,2181003.00,0.00,233.00,73.20,71.50,776.00,80.62,0.00,4950.00,44.37,47.13,1644.50,32.63,1162700.00,1173300.00,206.50,0.00,154.76,155.56,1.20,0.00,872.00,155.56,153.96,57.60,78.77,0.05,0.00,52710.00,766.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5013.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.48,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:45.0,121.7813,31.91402,867587021006869,34257362.00,78.86,15.56,1022.00,11.66,4.00,8.97,14260.00,0.00,1.00,221.50,1057.00,1453.00,3.69,24.00,0.00,680.40,276.40,0.00,2181007.00,0.00,240.00,49.40,46.40,475.00,51.90,0.00,4000.00,49.69,40.49,1797.00,21.33,950200.00,946900.00,135.30,0.00,154.36,155.16,0.60,0.00,819.00,155.16,153.66,30.70,55.04,0.05,0.00,52710.00,506.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5010.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.42,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:49.0,121.7813,31.91402,867587021006869,34257410.00,78.66,15.36,1022.00,11.66,4.00,0.00,14280.00,0.00,1.00,179.20,838.40,1170.00,0.00,0.00,0.00,0.00,0.00,0.00,2181010.00,0.00,177.10,10.60,10.60,184.00,13.81,0.00,-520.00,49.44,0.00,1694.00,0.00,523200.00,553400.00,0.00,0.00,153.96,154.46,0.15,0.00,395.00,154.46,153.56,8.20,12.91,0.05,0.00,52710.00,15.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,4988.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.32,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:56.0,121.78127,31.91463,867587021006869,34257485.00,79.16,15.26,1022.00,11.66,4.00,0.79,14180.00,3.00,1.00,82.70,759.80,1057.00,2.00,24.00,0.00,500.80,328.80,0.00,2181017.00,0.00,82.60,6.30,6.30,150.00,5.46,0.00,1480.00,15.12,0.00,884.00,6.35,544100.00,542000.00,34.30,0.00,153.26,152.96,0.10,0.00,717.00,152.96,153.56,6.20,5.72,0.05,0.00,52710.00,159.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,4992.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.42,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:17:59.0,121.78125,31.91486,867587021006869,34257498.00,79.66,15.36,1022.00,11.66,2.00,6.77,14300.00,0.00,1.00,138.40,859.10,1226.00,3.80,24.00,0.00,702.00,274.80,0.00,2181021.00,0.00,157.50,52.30,51.90,343.00,25.53,0.00,3540.00,16.37,36.41,1584.50,22.61,961700.00,958200.00,145.20,0.00,152.76,151.96,0.65,0.00,829.00,151.96,153.56,31.40,45.62,0.05,0.00,52710.00,680.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5001.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.63,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:03.0,121.78125,31.91486,867587021006869,34257516.00,80.16,15.66,1022.00,11.66,2.00,0.56,14260.00,0.00,1.00,148.30,824.90,1125.00,3.52,24.00,0.00,694.40,308.80,0.00,2181024.00,0.00,156.10,56.10,62.30,161.00,10.48,0.00,8320.00,18.65,66.97,1652.00,45.07,948000.00,928900.00,287.90,0.00,152.46,151.36,2.00,0.00,982.00,151.26,153.66,103.10,35.30,0.05,0.00,52710.00,523.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5012.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.62,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:06.0,121.78125,31.91486,867587021006869,34257537.00,80.76,15.96,1022.00,11.76,2.00,11.11,14280.00,0.00,1.00,214.10,1151.60,1623.00,0.59,24.00,0.00,861.20,272.40,0.00,2181028.00,0.00,235.50,97.70,97.00,421.00,46.88,0.00,8520.00,31.03,83.62,1731.00,51.85,1409600.00,1420900.00,315.20,0.00,152.56,151.26,5.05,0.00,944.00,151.26,153.86,105.40,82.85,0.05,0.00,52710.00,820.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5009.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.57,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:10.0,121.78122,31.91574,867587021006869,34257570.00,81.36,16.66,1022.00,11.66,3.00,8.53,14280.00,0.00,1.00,165.20,961.70,1358.00,0.90,24.00,0.00,903.20,278.00,0.00,2181031.00,0.00,177.50,87.40,86.20,347.00,27.88,0.00,6310.00,40.98,53.82,1494.00,43.31,1257900.00,1259700.00,264.40,0.00,152.86,151.86,1.55,0.00,906.00,151.86,153.96,83.10,57.63,0.05,0.00,52710.00,818.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,4997.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.29,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:13.0,121.78122,31.91574,867587021006869,34257612.00,81.86,16.96,1022.00,11.66,4.00,2.51,14280.00,0.00,1.00,199.70,1002.30,1395.00,3.76,24.00,0.00,272.40,0.00,0.00,2181035.00,0.00,189.30,10.40,10.40,741.00,58.31,0.00,50.00,45.57,6.79,1593.00,0.00,751000.00,759400.00,2.30,0.00,153.36,152.86,0.20,0.00,422.00,152.96,153.86,10.40,30.20,0.05,0.00,52710.00,89.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5004.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.36,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:17.0,121.78122,31.91574,867587021006869,34257655.00,82.66,16.96,1022.00,11.66,4.00,1.19,14240.00,0.00,1.00,142.00,812.40,1128.00,3.32,24.00,0.00,299.60,282.40,0.00,2181038.00,0.00,140.10,9.70,9.70,171.00,10.37,0.00,200.00,40.59,0.00,1417.50,0.51,708400.00,723600.00,3.60,0.00,153.96,154.06,0.15,0.00,422.00,154.06,153.76,9.50,11.78,0.05,0.00,52710.00,106.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5001.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.27,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 16:18:20.0,121.78122,31.91574,867587021006869,34257694.00,83.36,16.96,1022.00,11.66,4.00,0.00,14280.00,0.00,1.00,123.50,777.30,1089.00,0.00,0.00,0.00,0.00,0.00,0.00,2181042.00,0.00,121.50,8.90,9.00,26.00,1.36,0.00,-170.00,37.16,0.00,1334.00,0.00,250000.00,229200.00,0.00,0.00,154.16,154.86,0.15,0.00,673.00,154.96,153.66,8.80,8.79,0.05,0.00,52710.00,4.00,0.00,0.74,0.74,0.01,0.00,0.36,0.09,331.00,20.00,558.00,20.00,0.00,509.00,0.00,5013.00,1.01,288.00,0.00,1.00,15.00,1.00,26.36,33.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.59,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
